activity_key,report_month,customer_id,product_id,region_id,revenue,transactions,active_flag,retained_flag,expansion_revenue,churn_revenue,customer_key,product_key,region_key
309,2024-01,CUST01546,PROD014,R07,8501,2,1,1,1318.94,275.69,1546,14,7
310,2024-01,CUST01902,PROD010,R12,2395,3,1,1,214.73,38.61,1902,10,12
311,2024-01,CUST04410,PROD015,R09,1202,15,1,1,75.25,42.87,4410,15,9
312,2024-01,CUST00690,PROD005,R04,1825,11,1,1,289.78,25.17,690,5,4
313,2024-01,CUST00785,PROD012,R12,1945,6,1,1,54.08,17.78,785,12,12
314,2024-01,CUST03985,PROD020,R08,2045,5,1,1,154.88,87.88,3985,20,8
315,2024-01,CUST01679,PROD007,R02,2649,12,1,1,131.97,91.28,1679,7,2
316,2024-01,CUST03514,PROD021,R10,2873,2,1,1,402.2,26.54,3514,21,10
317,2024-01,CUST00641,PROD006,R01,634,11,1,1,96.22,29.01,641,6,1
318,2024-01,CUST03305,PROD016,R06,2231,9,1,1,134.92,5.01,3305,16,6
319,2024-01,CUST00445,PROD006,R05,3591,9,1,1,393.64,153.83,445,6,5
320,2024-01,CUST00026,PROD009,R04,2620,5,1,1,508.76,45.2,26,9,4
321,2024-01,CUST01060,PROD018,R08,3061,10,1,1,420.53,118.39,1060,18,8
322,2024-01,CUST04966,PROD004,R04,8345,6,1,0,1469.98,320.31,4966,4,4
323,2024-01,CUST04539,PROD022,R12,1707,18,1,1,175.24,44.48,4539,22,12
324,2024-01,CUST01512,PROD023,R12,2063,9,1,1,170.66,73.65,1512,23,12
325,2024-01,CUST04226,PROD013,R08,2206,20,1,1,359.8,49.96,4226,13,8
326,2024-01,CUST04816,PROD025,R05,4171,4,1,1,453.07,62.95,4816,25,5
327,2024-01,CUST04592,PROD016,R03,16527,16,0,1,2736.34,610.13,4592,16,3
328,2024-01,CUST03691,PROD001,R11,4702,1,1,1,189.6,83.24,3691,1,11
329,2024-01,CUST03003,PROD006,R03,12623,7,0,1,1231.51,149.24,3003,6,3
330,2024-01,CUST00905,PROD016,R08,1281,7,1,1,41.25,34.14,905,16,8
331,2024-01,CUST03594,PROD002,R08,9760,12,1,1,1732.14,61.23,3594,2,8
332,2024-01,CUST04981,PROD002,R07,2884,5,1,1,150.75,11.26,4981,2,7
333,2024-01,CUST03550,PROD004,R07,1458,18,1,0,131.61,18.69,3550,4,7
334,2024-01,CUST03911,PROD002,R06,6045,21,1,1,1095.89,258.68,3911,2,6
335,2024-01,CUST01693,PROD023,R08,3017,13,1,1,545.18,93.14,1693,23,8
336,2024-01,CUST02473,PROD014,R06,648,13,1,1,10.52,27.93,2473,14,6
337,2024-01,CUST03497,PROD002,R01,2696,20,1,1,243.2,91.16,3497,2,1
338,2024-01,CUST00745,PROD020,R12,3515,12,1,0,545.94,170.29,745,20,12
339,2024-01,CUST01453,PROD008,R11,603,23,1,1,12.98,19.51,1453,8,11
340,2024-01,CUST02374,PROD015,R10,1277,14,0,1,104.83,6.07,2374,15,10
341,2024-01,CUST01560,PROD002,R02,2061,4,1,1,366.58,66.02,1560,2,2
342,2024-01,CUST01809,PROD012,R05,2662,15,1,1,130.78,39.23,1809,12,5
343,2024-01,CUST03554,PROD008,R11,2259,6,1,1,100.75,106.08,3554,8,11
344,2024-01,CUST04789,PROD009,R01,2804,8,1,1,212.91,32.25,4789,9,1
345,2024-01,CUST02346,PROD013,R01,941,20,1,1,82.21,45.26,2346,13,1
346,2024-01,CUST03443,PROD001,R08,2095,19,0,1,1.37,97.84,3443,1,8
347,2024-01,CUST03830,PROD020,R10,5131,7,1,0,776.26,175.08,3830,20,10
348,2024-01,CUST04360,PROD007,R07,411,20,1,1,25.58,0.03,4360,7,7
349,2024-01,CUST01329,PROD006,R02,2721,24,1,1,441.27,59.08,1329,6,2
350,2024-01,CUST00887,PROD004,R06,8672,20,1,1,1179.86,276.22,887,4,6
351,2024-01,CUST02564,PROD012,R05,1042,22,1,1,181.72,33.46,2564,12,5
352,2024-01,CUST00961,PROD013,R04,582,23,1,1,6.15,0.61,961,13,4
353,2024-01,CUST04189,PROD024,R03,1935,7,1,1,286.65,38.89,4189,24,3
354,2024-01,CUST04714,PROD015,R01,6062,13,1,1,1205.7,157.01,4714,15,1
355,2024-01,CUST04648,PROD012,R11,904,5,0,1,83.77,33.11,4648,12,11
356,2024-01,CUST01931,PROD004,R09,1094,21,1,1,201.31,43.49,1931,4,9
357,2024-01,CUST03080,PROD006,R01,5493,21,1,1,383.31,167.68,3080,6,1
358,2024-01,CUST02215,PROD007,R01,4717,10,1,1,205.19,150.16,2215,7,1
359,2024-01,CUST01825,PROD014,R01,7124,9,1,1,725.61,148.55,1825,14,1
360,2024-01,CUST02566,PROD015,R08,24762,4,1,1,47.22,485.0,2566,15,8
361,2024-01,CUST04907,PROD003,R12,874,19,1,0,11.67,17.23,4907,3,12
362,2024-01,CUST04641,PROD023,R07,2388,4,1,1,388.68,50.92,4641,23,7
363,2024-01,CUST00284,PROD017,R10,5826,3,1,1,307.89,136.65,284,17,10
364,2024-01,CUST04236,PROD017,R05,1371,16,1,1,36.87,29.16,4236,17,5
365,2024-01,CUST04220,PROD003,R06,6465,4,1,1,386.72,192.5,4220,3,6
366,2024-01,CUST00539,PROD024,R05,7429,15,1,1,1407.11,178.21,539,24,5
367,2024-01,CUST02051,PROD005,R03,7981,7,1,0,1385.14,86.97,2051,5,3
368,2024-01,CUST04176,PROD023,R03,368,8,1,1,70.87,2.56,4176,23,3
369,2024-01,CUST00946,PROD007,R07,2028,7,1,1,316.38,53.28,946,7,7
370,2024-01,CUST04833,PROD020,R10,541,7,1,1,31.05,17.53,4833,20,10
371,2024-01,CUST00092,PROD002,R10,6510,18,0,1,351.74,30.66,92,2,10
372,2024-01,CUST03919,PROD020,R09,1219,7,1,1,190.64,43.21,3919,20,9
373,2024-01,CUST04343,PROD006,R09,6823,7,1,1,246.28,237.23,4343,6,9
374,2024-01,CUST04305,PROD009,R11,3232,20,1,1,572.53,12.13,4305,9,11
375,2024-01,CUST01098,PROD005,R06,8822,23,1,1,491.29,119.95,1098,5,6
376,2024-01,CUST01640,PROD009,R11,6393,9,1,1,311.52,98.77,1640,9,11
377,2024-01,CUST00610,PROD018,R11,5643,16,1,1,193.39,127.68,610,18,11
378,2024-01,CUST01349,PROD006,R11,1289,4,1,1,111.53,52.79,1349,6,11
379,2024-01,CUST00603,PROD023,R05,11210,9,0,1,485.8,424.09,603,23,5
380,2024-01,CUST02073,PROD008,R04,2904,7,1,1,15.6,145.14,2073,8,4
381,2024-01,CUST02348,PROD020,R02,2331,1,1,1,101.95,78.11,2348,20,2
382,2024-01,CUST01202,PROD025,R12,4033,8,1,0,109.93,152.19,1202,25,12
383,2024-01,CUST03974,PROD024,R09,24845,17,1,1,4311.01,851.89,3974,24,9
384,2024-01,CUST03627,PROD021,R01,7772,13,1,1,1018.7,234.28,3627,21,1
385,2024-01,CUST02020,PROD022,R12,3630,5,1,1,474.5,44.11,2020,22,12
386,2024-01,CUST02645,PROD023,R10,7665,15,0,1,1401.29,124.35,2645,23,10
387,2024-01,CUST00307,PROD011,R05,15996,22,1,1,2486.62,265.06,307,11,5
388,2024-01,CUST01234,PROD007,R12,4816,15,1,1,892.27,76.84,1234,7,12
389,2024-01,CUST03896,PROD016,R05,595,7,1,1,51.5,22.06,3896,16,5
390,2024-01,CUST01475,PROD016,R03,2905,17,1,1,21.65,122.46,1475,16,3
391,2024-01,CUST02906,PROD008,R11,12860,22,1,1,1609.32,256.37,2906,8,11
392,2024-01,CUST00972,PROD009,R10,2192,17,1,1,286.39,17.84,972,9,10
393,2024-01,CUST02988,PROD010,R02,5237,19,1,1,366.91,110.75,2988,10,2
394,2024-01,CUST02776,PROD020,R07,16497,12,1,1,3217.69,257.57,2776,20,7
395,2024-01,CUST03658,PROD019,R01,2566,5,1,1,263.18,118.77,3658,19,1
396,2024-01,CUST02461,PROD022,R09,7106,16,1,1,0.35,285.25,2461,22,9
397,2024-01,CUST03488,PROD003,R03,381,20,1,1,69.31,8.13,3488,3,3
398,2024-01,CUST02599,PROD021,R06,1438,9,1,1,115.52,40.18,2599,21,6
399,2024-01,CUST03649,PROD006,R06,1286,18,1,1,19.83,2.89,3649,6,6
400,2024-01,CUST01925,PROD007,R12,14001,4,1,1,1831.25,494.52,1925,7,12
401,2024-01,CUST04739,PROD017,R01,15804,12,1,1,210.03,217.11,4739,17,1
402,2024-01,CUST04674,PROD006,R08,10176,8,1,1,173.92,78.84,4674,6,8
403,2024-01,CUST00912,PROD002,R02,2057,18,1,1,145.48,63.13,912,2,2
404,2024-01,CUST00682,PROD005,R09,7305,11,1,1,1095.17,44.04,682,5,9
405,2024-01,CUST04013,PROD024,R06,7033,17,0,1,959.57,68.1,4013,24,6
406,2024-01,CUST03439,PROD004,R11,1944,22,0,1,343.59,54.07,3439,4,11
407,2024-01,CUST03026,PROD018,R11,1824,17,1,1,26.9,49.25,3026,18,11
408,2024-01,CUST01288,PROD001,R12,593,13,1,1,69.31,2.05,1288,1,12
409,2024-01,CUST04073,PROD015,R11,1074,6,1,1,214.67,7.44,4073,15,11
410,2024-01,CUST03485,PROD020,R08,4716,13,1,1,498.46,75.51,3485,20,8
411,2024-01,CUST01916,PROD004,R06,8206,13,0,1,1576.48,384.9,1916,4,6
412,2024-01,CUST02180,PROD010,R05,4606,1,1,0,585.69,137.52,2180,10,5
413,2024-01,CUST03386,PROD015,R10,7823,17,1,1,206.56,320.56,3386,15,10
414,2024-01,CUST04199,PROD013,R09,1416,17,1,1,188.1,64.35,4199,13,9
415,2024-01,CUST01488,PROD023,R04,1259,16,1,1,93.62,2.7,1488,23,4
416,2024-01,CUST01051,PROD021,R12,18433,1,1,1,1334.96,796.87,1051,21,12
417,2024-01,CUST04991,PROD022,R07,7747,16,1,1,997.42,114.15,4991,22,7
418,2024-01,CUST03278,PROD018,R04,1898,13,1,1,313.58,24.29,3278,18,4
419,2024-01,CUST00732,PROD003,R08,2378,11,1,1,102.64,64.51,732,3,8
420,2024-01,CUST04723,PROD003,R03,4949,17,1,1,518.1,8.86,4723,3,3
421,2024-01,CUST03029,PROD007,R07,2340,14,1,1,79.48,27.7,3029,7,7
422,2024-01,CUST02871,PROD018,R11,21218,16,1,1,1172.9,151.04,2871,18,11
423,2024-01,CUST04396,PROD022,R02,4694,22,1,1,847.7,195.35,4396,22,2
424,2024-01,CUST04968,PROD022,R01,8141,3,1,1,471.02,140.69,4968,22,1
425,2024-01,CUST02617,PROD005,R04,7570,10,0,1,773.15,361.41,2617,5,4
426,2024-01,CUST02009,PROD021,R04,5348,22,1,1,568.96,202.72,2009,21,4
427,2024-01,CUST01068,PROD009,R02,2609,5,1,1,377.16,126.51,1068,9,2
428,2024-01,CUST03976,PROD010,R12,7072,18,1,1,991.02,30.9,3976,10,12
429,2024-01,CUST04185,PROD009,R07,6258,15,1,0,1158.35,227.55,4185,9,7
430,2024-01,CUST01350,PROD007,R02,2198,7,1,1,363.34,27.15,1350,7,2
431,2024-01,CUST03834,PROD017,R07,7622,2,1,1,623.05,64.49,3834,17,7
432,2024-01,CUST03719,PROD019,R06,1741,16,1,1,146.45,55.07,3719,19,6
433,2024-01,CUST03771,PROD001,R03,884,20,1,1,69.79,1.73,3771,1,3
434,2024-01,CUST02358,PROD019,R05,20124,12,1,1,2912.83,251.22,2358,19,5
435,2024-01,CUST04912,PROD008,R01,1840,2,1,1,85.33,74.96,4912,8,1
436,2024-01,CUST04012,PROD016,R01,364,22,1,1,46.08,11.04,4012,16,1
437,2024-01,CUST04614,PROD020,R09,21454,2,1,1,2235.49,631.76,4614,20,9
438,2024-01,CUST01684,PROD020,R11,6428,16,1,1,28.22,286.2,1684,20,11
439,2024-01,CUST01485,PROD023,R11,7679,10,1,1,531.47,194.22,1485,23,11
440,2024-01,CUST00813,PROD021,R05,7006,8,1,1,1335.88,74.86,813,21,5
441,2024-01,CUST02424,PROD016,R06,348,21,1,1,61.81,14.83,2424,16,6
442,2024-01,CUST01282,PROD016,R08,2693,1,1,0,264.65,74.92,1282,16,8
443,2024-01,CUST04803,PROD007,R03,301,4,1,1,17.2,3.16,4803,7,3
444,2024-01,CUST02457,PROD005,R03,1383,5,1,1,159.59,7.98,2457,5,3
445,2024-01,CUST01342,PROD013,R03,1617,10,1,1,266.11,26.08,1342,13,3
446,2024-01,CUST04967,PROD023,R12,2559,6,1,1,127.16,77.6,4967,23,12
447,2024-01,CUST03742,PROD006,R07,4171,9,1,1,819.35,39.5,3742,6,7
448,2024-01,CUST01600,PROD001,R09,8770,11,1,0,48.06,72.24,1600,1,9
449,2024-01,CUST02899,PROD001,R06,5305,13,0,0,708.27,192.75,2899,1,6
450,2024-01,CUST04327,PROD006,R06,994,19,1,0,20.53,22.87,4327,6,6
451,2024-01,CUST04412,PROD022,R07,3089,14,1,1,555.05,33.64,4412,22,7
452,2024-01,CUST01286,PROD021,R02,3651,4,1,1,273.12,156.1,1286,21,2
453,2024-01,CUST01588,PROD013,R08,382,24,0,0,65.75,18.96,1588,13,8
454,2024-01,CUST03842,PROD023,R03,7300,5,1,1,1367.64,80.42,3842,23,3
455,2024-01,CUST04992,PROD018,R06,2846,20,1,1,229.6,122.48,4992,18,6
456,2024-01,CUST04652,PROD010,R09,6095,10,1,1,647.57,146.45,4652,10,9
457,2024-01,CUST01977,PROD002,R06,7382,2,1,1,554.63,96.17,1977,2,6
458,2024-01,CUST02948,PROD020,R05,17307,16,1,1,2311.29,575.85,2948,20,5
459,2024-01,CUST04413,PROD020,R11,582,12,1,0,105.69,16.87,4413,20,11
460,2024-01,CUST01797,PROD012,R08,7302,19,1,0,1043.72,29.36,1797,12,8
461,2024-01,CUST01710,PROD016,R03,1091,24,1,1,72.58,30.38,1710,16,3
462,2024-01,CUST02593,PROD012,R03,7447,13,1,1,1457.57,16.87,2593,12,3
463,2024-01,CUST03545,PROD015,R11,2824,21,1,1,382.31,20.27,3545,15,11
464,2024-01,CUST00594,PROD015,R02,21780,23,1,1,1460.34,374.25,594,15,2
465,2024-01,CUST03241,PROD017,R09,2995,14,1,1,100.67,132.81,3241,17,9
466,2024-01,CUST01635,PROD021,R06,914,21,1,1,123.16,7.81,1635,21,6
467,2024-01,CUST00347,PROD003,R06,1597,22,1,1,7.97,74.32,347,3,6
468,2024-01,CUST04927,PROD025,R11,2039,19,1,1,373.44,35.57,4927,25,11
469,2024-01,CUST04314,PROD013,R02,1883,19,1,1,189.58,79.83,4314,13,2
470,2024-01,CUST04325,PROD019,R12,1173,1,1,1,207.81,58.19,4325,19,12
471,2024-01,CUST03197,PROD011,R06,16748,12,1,1,2524.31,309.46,3197,11,6
472,2024-01,CUST00710,PROD016,R05,3878,2,1,1,745.88,72.54,710,16,5
473,2024-01,CUST03836,PROD018,R09,10462,9,1,1,834.07,13.93,3836,18,9
474,2024-01,CUST00475,PROD017,R09,1655,6,1,1,68.96,32.1,475,17,9
475,2024-01,CUST00564,PROD011,R05,21979,11,1,1,1234.04,403.27,564,11,5
476,2024-01,CUST00693,PROD012,R03,8268,24,1,1,212.37,42.07,693,12,3
477,2024-01,CUST00876,PROD017,R06,13097,18,1,1,1745.62,517.97,876,17,6
478,2024-01,CUST00721,PROD008,R11,13051,14,1,1,2369.06,22.76,721,8,11
479,2024-01,CUST04533,PROD010,R05,737,21,1,1,100.94,12.47,4533,10,5
480,2024-01,CUST03822,PROD010,R07,11952,24,1,1,535.61,303.51,3822,10,7
481,2024-01,CUST02151,PROD005,R01,1654,3,1,1,122.2,70.61,2151,5,1
482,2024-01,CUST00761,PROD003,R02,1868,9,0,1,25.24,4.12,761,3,2
483,2024-01,CUST02876,PROD015,R05,4510,8,1,1,684.84,183.52,2876,15,5
484,2024-01,CUST01610,PROD007,R08,2955,23,1,1,235.48,45.59,1610,7,8
485,2024-01,CUST00291,PROD015,R09,1435,21,1,1,201.84,16.6,291,15,9
486,2024-01,CUST04166,PROD011,R01,1791,23,0,1,174.46,13.58,4166,11,1
487,2024-01,CUST02219,PROD016,R11,3042,1,1,1,580.44,87.48,2219,16,11
488,2024-01,CUST03208,PROD012,R12,3634,2,1,1,182.86,149.13,3208,12,12
489,2024-01,CUST02838,PROD020,R12,702,22,1,1,54.04,34.82,2838,20,12
490,2024-01,CUST03253,PROD013,R05,2523,15,1,1,73.13,32.85,3253,13,5
491,2024-01,CUST00780,PROD005,R01,19223,22,1,1,2501.37,742.83,780,5,1
492,2024-01,CUST02418,PROD021,R11,1317,9,1,1,14.42,52.41,2418,21,11
493,2024-01,CUST04081,PROD010,R07,4673,22,1,1,579.81,98.87,4081,10,7
494,2024-01,CUST02428,PROD012,R11,2796,10,1,1,408.38,25.81,2428,12,11
495,2024-01,CUST04630,PROD007,R07,6670,24,1,1,531.59,330.74,4630,7,7
496,2024-01,CUST04458,PROD016,R09,5683,18,1,0,141.29,144.14,4458,16,9
497,2024-01,CUST01539,PROD023,R09,20606,21,1,1,531.37,159.45,1539,23,9
498,2024-01,CUST00473,PROD016,R11,2175,8,1,1,414.71,98.98,473,16,11
499,2024-01,CUST00677,PROD005,R04,5629,4,1,1,142.44,63.75,677,5,4
500,2024-01,CUST00072,PROD010,R09,2918,14,1,1,283.88,141.31,72,10,9
501,2024-01,CUST02468,PROD005,R02,22862,3,1,1,592.62,652.87,2468,5,2
502,2024-01,CUST02800,PROD004,R11,657,10,1,1,49.88,5.72,2800,4,11
503,2024-01,CUST04449,PROD001,R04,6641,14,1,1,1041.77,135.69,4449,1,4
504,2024-01,CUST02238,PROD013,R02,3790,23,1,1,715.52,19.42,2238,13,2
505,2024-01,CUST02031,PROD014,R12,2932,17,1,1,278.87,31.37,2031,14,12
506,2024-01,CUST03849,PROD015,R08,1700,11,1,0,171.5,2.72,3849,15,8
507,2024-01,CUST00873,PROD018,R08,16206,20,1,1,1423.16,408.66,873,18,8
508,2024-01,CUST01787,PROD006,R01,649,3,1,1,100.24,16.32,1787,6,1
509,2024-01,CUST00735,PROD010,R01,16980,22,1,1,1398.29,40.81,735,10,1
510,2024-01,CUST04797,PROD003,R06,20836,14,1,1,905.28,640.51,4797,3,6
511,2024-01,CUST04593,PROD002,R09,529,5,1,1,75.8,9.24,4593,2,9
512,2024-01,CUST04960,PROD023,R07,5542,9,1,1,358.87,235.52,4960,23,7
513,2024-01,CUST04526,PROD021,R04,8462,9,1,1,654.4,274.02,4526,21,4
514,2024-01,CUST03056,PROD020,R01,2716,23,1,1,304.4,22.94,3056,20,1
515,2024-01,CUST02930,PROD022,R03,1799,2,1,1,12.86,47.34,2930,22,3
516,2024-01,CUST02375,PROD020,R04,577,19,1,1,25.56,1.47,2375,20,4
517,2024-01,CUST02840,PROD024,R03,8968,23,1,1,691.35,195.41,2840,24,3
518,2024-01,CUST03487,PROD025,R11,1398,20,1,1,229.59,57.24,3487,25,11
519,2024-01,CUST04793,PROD002,R08,314,19,0,1,52.53,7.62,4793,2,8
520,2024-01,CUST04566,PROD007,R06,2037,5,1,1,141.96,52.92,4566,7,6
521,2024-01,CUST00804,PROD025,R02,2905,6,1,1,274.55,81.4,804,25,2
522,2024-01,CUST04367,PROD016,R02,8754,18,1,1,780.29,92.74,4367,16,2
523,2024-01,CUST01053,PROD025,R08,1032,24,1,1,112.76,4.12,1053,25,8
524,2024-01,CUST00221,PROD011,R05,17369,18,1,1,2058.52,450.97,221,11,5
525,2024-01,CUST03042,PROD013,R06,11849,12,1,1,1295.4,586.16,3042,13,6
526,2024-01,CUST02014,PROD014,R04,2294,3,1,1,238.54,111.44,2014,14,4
527,2024-01,CUST04404,PROD013,R11,2897,18,1,1,131.36,62.38,4404,13,11
528,2024-01,CUST04111,PROD013,R04,2263,19,1,1,35.63,106.66,4111,13,4
529,2024-01,CUST04756,PROD008,R11,1067,9,1,1,27.14,41.23,4756,8,11
530,2024-01,CUST01272,PROD005,R01,2139,19,1,1,284.04,78.05,1272,5,1
531,2024-01,CUST01741,PROD014,R02,12217,2,1,1,237.99,116.44,1741,14,2
532,2024-01,CUST00169,PROD023,R08,1046,13,1,1,198.61,28.96,169,23,8
533,2024-01,CUST02854,PROD007,R06,1116,11,1,1,191.49,8.53,2854,7,6
534,2024-01,CUST03216,PROD012,R10,758,23,1,1,61.24,18.46,3216,12,10
535,2024-01,CUST04052,PROD002,R10,3995,22,1,1,406.38,50.32,4052,2,10
536,2024-01,CUST04086,PROD011,R08,2085,9,1,1,108.17,48.14,4086,11,8
537,2024-01,CUST02196,PROD012,R10,6908,4,1,1,512.46,171.52,2196,12,10
538,2024-01,CUST00078,PROD016,R09,1890,15,1,1,88.06,33.6,78,16,9
539,2024-01,CUST01111,PROD005,R03,2903,16,1,1,351.95,16.88,1111,5,3
540,2024-01,CUST03695,PROD015,R12,19196,11,1,1,3436.82,60.33,3695,15,12
541,2024-01,CUST03063,PROD012,R06,24202,16,0,1,3292.7,280.21,3063,12,6
542,2024-01,CUST01714,PROD017,R08,10045,11,1,1,1943.05,181.22,1714,17,8
543,2024-01,CUST01504,PROD008,R11,1546,8,1,1,258.18,38.15,1504,8,11
544,2024-01,CUST03397,PROD025,R07,2394,14,1,1,45.39,75.61,3397,25,7
545,2024-01,CUST00068,PROD008,R01,7783,15,1,0,1083.86,278.76,68,8,1
546,2024-01,CUST03752,PROD023,R03,1361,22,0,0,156.36,57.38,3752,23,3
547,2024-01,CUST02072,PROD014,R12,628,12,1,1,88.1,16.89,2072,14,12
548,2024-01,CUST02538,PROD006,R01,1645,14,1,1,291.19,23.1,2538,6,1
549,2024-01,CUST02302,PROD024,R08,1690,18,1,1,17.12,32.82,2302,24,8
550,2024-01,CUST03952,PROD025,R05,1706,9,1,1,69.16,4.14,3952,25,5
551,2024-01,CUST00289,PROD013,R12,2854,23,1,1,539.97,23.63,289,13,12
552,2024-01,CUST04160,PROD013,R11,855,20,1,1,153.57,25.05,4160,13,11
553,2024-01,CUST02058,PROD005,R03,1771,4,1,1,36.02,54.51,2058,5,3
554,2024-01,CUST03266,PROD007,R03,6205,1,1,1,1014.45,271.84,3266,7,3
555,2024-01,CUST04546,PROD021,R02,3029,9,1,1,336.63,142.91,4546,21,2
556,2024-01,CUST03965,PROD002,R03,6836,24,1,1,1141.11,171.99,3965,2,3
557,2024-01,CUST03451,PROD018,R05,6882,2,1,1,797.72,107.67,3451,18,5
558,2024-01,CUST03337,PROD001,R11,806,6,1,0,117.66,15.03,3337,1,11
559,2024-01,CUST00605,PROD021,R05,1289,21,1,1,30.13,47.31,605,21,5
560,2024-01,CUST00668,PROD008,R02,8522,8,1,1,283.87,120.5,668,8,2
561,2024-01,CUST01449,PROD007,R11,1712,4,1,1,178.79,62.1,1449,7,11
562,2024-01,CUST03963,PROD018,R05,2419,20,1,1,364.2,28.54,3963,18,5
563,2024-01,CUST03464,PROD001,R04,4499,23,1,1,298.61,201.33,3464,1,4
564,2024-01,CUST04175,PROD010,R12,1938,18,1,1,314.3,45.45,4175,10,12
565,2024-01,CUST00054,PROD022,R09,7497,20,1,1,948.21,84.27,54,22,9
566,2024-01,CUST03770,PROD018,R02,7722,17,1,1,1348.13,179.59,3770,18,2
567,2024-01,CUST01429,PROD001,R04,1602,9,1,1,22.37,79.21,1429,1,4
568,2024-01,CUST03313,PROD008,R02,2611,23,1,1,216.2,120.03,3313,8,2
569,2024-01,CUST01479,PROD024,R04,15473,20,1,0,2766.05,502.73,1479,24,4
570,2024-01,CUST04941,PROD008,R05,21811,16,1,1,622.63,428.69,4941,8,5
571,2024-01,CUST04961,PROD006,R08,5318,24,1,1,576.74,32.79,4961,6,8
572,2024-01,CUST01189,PROD010,R05,359,22,1,1,49.45,8.71,1189,10,5
573,2024-01,CUST02729,PROD024,R03,2406,19,1,1,340.7,2.28,2729,24,3
574,2024-01,CUST02490,PROD001,R01,15184,14,1,1,807.17,498.45,2490,1,1
575,2024-01,CUST03670,PROD011,R09,16346,8,1,1,185.35,424.22,3670,11,9
576,2024-01,CUST00520,PROD017,R05,2260,16,1,1,291.32,90.09,520,17,5
577,2024-01,CUST04711,PROD015,R01,1818,2,1,1,297.29,9.93,4711,15,1
578,2024-01,CUST01963,PROD022,R04,702,23,1,1,98.33,4.12,1963,22,4
579,2024-01,CUST04995,PROD005,R11,4865,15,1,1,287.37,175.36,4995,5,11
580,2024-01,CUST01260,PROD023,R06,7545,5,1,1,1450.52,374.62,1260,23,6
581,2024-01,CUST04478,PROD020,R08,5843,17,1,1,709.41,213.9,4478,20,8
582,2024-01,CUST02578,PROD020,R02,16564,7,1,1,253.11,514.29,2578,20,2
583,2024-01,CUST04485,PROD004,R03,1432,1,1,1,177.29,44.15,4485,4,3
584,2024-01,CUST01513,PROD003,R11,3444,18,1,1,597.63,94.01,1513,3,11
585,2024-01,CUST03429,PROD005,R09,1424,3,1,1,98.87,55.91,3429,5,9
586,2024-01,CUST03482,PROD005,R02,8724,24,1,1,1459.4,319.67,3482,5,2
587,2024-01,CUST02342,PROD019,R09,7460,2,1,1,1446.83,48.18,2342,19,9
588,2024-01,CUST04379,PROD017,R09,441,24,1,1,20.49,18.05,4379,17,9
589,2024-01,CUST02977,PROD022,R12,2467,8,1,1,231.66,39.83,2977,22,12
590,2024-01,CUST01215,PROD025,R01,1235,4,1,1,52.3,7.96,1215,25,1
591,2024-01,CUST02038,PROD025,R10,1192,1,1,1,216.09,45.92,2038,25,10
592,2024-01,CUST01118,PROD004,R07,1869,5,0,0,274.85,90.75,1118,4,7
593,2024-01,CUST02586,PROD015,R11,21200,6,1,1,2133.39,98.44,2586,15,11
594,2024-01,CUST02692,PROD007,R01,1758,20,1,0,101.51,71.98,2692,7,1
595,2024-01,CUST01428,PROD003,R10,2416,12,1,1,118.47,55.12,1428,3,10
596,2024-01,CUST04650,PROD017,R02,23549,12,0,1,3415.23,973.59,4650,17,2
597,2024-01,CUST04887,PROD017,R07,5169,1,1,1,404.53,239.79,4887,17,7
598,2024-01,CUST01045,PROD019,R03,8077,22,1,1,216.49,133.61,1045,19,3
599,2024-01,CUST02391,PROD006,R02,2892,9,1,1,47.24,46.11,2391,6,2
600,2024-01,CUST01406,PROD019,R07,1972,10,0,1,182.11,78.13,1406,19,7
601,2024-01,CUST01746,PROD006,R04,1060,13,1,1,199.94,44.47,1746,6,4
602,2024-01,CUST03230,PROD013,R10,1333,7,1,1,27.39,16.17,3230,13,10
603,2024-01,CUST04318,PROD015,R06,5389,22,1,1,722.67,266.25,4318,15,6
604,2024-01,CUST03065,PROD007,R04,4669,6,1,1,664.29,85.77,3065,7,4
605,2024-01,CUST00311,PROD017,R07,4657,1,0,1,285.04,230.15,311,17,7
606,2024-01,CUST00555,PROD015,R10,15560,22,1,1,2505.78,280.52,555,15,10
607,2024-01,CUST02007,PROD008,R04,2083,13,1,1,127.56,97.04,2007,8,4
608,2024-01,CUST03746,PROD005,R10,2833,9,1,0,56.8,53.9,3746,5,10
609,2024-01,CUST02182,PROD013,R01,6538,23,1,1,561.14,216.76,2182,13,1
610,2024-01,CUST02273,PROD025,R06,936,24,1,1,128.55,46.14,2273,25,6
611,2024-01,CUST01536,PROD003,R08,847,2,1,1,155.72,39.46,1536,3,8
612,2024-01,CUST04338,PROD008,R08,2735,2,1,1,123.12,104.89,4338,8,8
613,2024-01,CUST00530,PROD011,R12,6353,11,1,1,924.97,5.04,530,11,12
614,2024-01,CUST01780,PROD017,R10,8172,5,0,1,1060.84,401.47,1780,17,10
615,2024-01,CUST00881,PROD017,R05,2297,1,1,1,60.38,68.2,881,17,5
616,2024-01,CUST02146,PROD007,R12,620,19,1,1,51.7,28.35,2146,7,12
617,2024-01,CUST01347,PROD007,R02,2077,12,1,1,14.25,14.86,1347,7,2
618,2024-01,CUST00352,PROD015,R04,1703,11,1,1,70.98,6.09,352,15,4
